id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
2326,highway,2,0.02,35,night,rainy,True,True,morning,True,False,2,0.23
2327,rural,1,0.72,60,dim,clear,True,False,morning,False,True,0,0.48
2328,urban,2,0.46,25,dim,rainy,False,True,evening,False,True,1,0.26
2329,rural,4,0.29,45,daylight,rainy,True,True,afternoon,True,False,2,0.19
2330,urban,1,0.63,25,daylight,rainy,False,False,morning,True,False,0,0.34
2331,rural,3,0.58,60,dim,foggy,False,True,morning,True,True,2,0.42
2332,highway,4,0.02,25,night,rainy,False,False,afternoon,True,True,0,0.24
2333,urban,4,0.64,60,daylight,rainy,True,True,morning,False,True,0,0.43
2334,urban,4,0.17,60,daylight,clear,False,False,evening,True,False,1,0.31
2335,highway,4,0.53,70,daylight,clear,True,True,evening,False,False,1,0.46
2336,urban,4,0.52,60,daylight,rainy,True,True,evening,True,False,2,0.46
2337,rural,4,0.08,35,daylight,foggy,False,False,evening,True,False,2,0.12
2338,highway,2,0.65,70,dim,foggy,False,False,afternoon,True,False,1,0.51
2339,urban,2,0.4,70,dim,foggy,False,False,morning,False,False,0,0.35
2340,rural,4,0.02,35,night,clear,False,True,evening,True,True,1,0.12
2341,rural,3,0.96,25,dim,clear,False,False,morning,False,True,0,0.37
2342,urban,1,0.43,60,daylight,rainy,False,False,morning,True,False,1,0.46
2343,rural,1,0.32,45,night,foggy,False,False,evening,False,False,2,0.39
2344,urban,4,0.57,60,dim,rainy,False,True,afternoon,True,False,1,0.49
2345,rural,3,0.51,70,dim,clear,True,False,afternoon,True,False,1,0.33
2346,highway,4,0.46,25,daylight,foggy,False,False,afternoon,True,False,2,0.29
2347,urban,1,0.26,25,night,clear,True,False,afternoon,True,False,1,0.35
2348,highway,3,0.88,35,daylight,foggy,False,False,afternoon,True,True,2,0.28
2349,rural,3,0.82,35,night,clear,True,True,afternoon,False,True,2,0.48
2350,highway,1,0.93,60,dim,foggy,False,True,afternoon,True,True,2,0.67
2351,highway,4,0.37,70,dim,foggy,False,False,evening,False,True,1,0.47
2352,urban,1,0.49,60,daylight,clear,False,False,evening,True,True,2,0.35
2353,highway,1,0.68,45,night,rainy,True,True,morning,False,False,1,0.5
2354,urban,4,0.44,45,dim,foggy,True,False,evening,True,False,2,0.21
2355,urban,1,0.43,35,night,clear,False,False,afternoon,False,True,1,0.3
2356,rural,2,0.79,25,dim,foggy,False,True,evening,False,True,1,0.4
2357,highway,2,0.44,60,daylight,rainy,True,True,afternoon,False,True,2,0.44
2358,highway,2,0.55,70,night,foggy,False,True,morning,True,False,1,0.61
2359,rural,4,0.87,70,dim,clear,True,True,morning,False,True,2,0.48
2360,urban,4,0.57,45,daylight,clear,True,False,evening,True,True,0,0.15
2361,highway,4,0.68,60,night,clear,True,True,morning,True,False,1,0.62
2362,urban,4,0.51,45,dim,rainy,True,True,afternoon,False,True,3,0.36
2363,rural,1,0.19,35,night,rainy,True,False,morning,True,False,1,0.39
2364,rural,2,0.9,45,daylight,foggy,False,True,morning,True,True,2,0.47
2365,urban,3,0.92,35,night,rainy,True,True,afternoon,True,True,2,0.56
2366,urban,2,0.16,25,night,foggy,False,True,afternoon,True,False,1,0.27
2367,rural,1,0.22,25,dim,rainy,False,True,evening,False,False,2,0.22
2368,rural,2,0.01,60,daylight,foggy,True,True,evening,True,False,0,0.2
2369,rural,1,0.39,70,daylight,foggy,True,True,evening,True,False,2,0.43
2370,rural,3,0.37,35,daylight,foggy,False,False,evening,False,False,1,0.18
2371,highway,2,0.17,60,night,foggy,True,False,morning,False,False,1,0.46
2372,rural,2,0.59,35,daylight,foggy,True,False,afternoon,False,False,0,0.33
2373,urban,3,0.44,60,daylight,foggy,False,False,evening,True,True,1,0.45
2374,highway,1,0.63,25,daylight,foggy,True,False,evening,False,True,1,0.27
2375,rural,2,0.08,60,daylight,foggy,False,False,afternoon,True,True,1,0.29
2376,highway,1,0.06,25,dim,clear,True,True,morning,False,True,1,0.05
2377,rural,4,0.65,45,dim,rainy,True,False,morning,True,False,1,0.36
2378,urban,1,0.33,45,daylight,foggy,True,False,evening,False,False,2,0.18
2379,urban,2,0.35,35,daylight,rainy,False,False,morning,False,False,0,0.19
2380,highway,4,0.26,45,daylight,clear,True,False,afternoon,True,True,0,0.09
2381,urban,3,0.8,25,dim,clear,False,False,evening,True,False,0,0.31
2382,rural,1,0.66,60,night,foggy,False,True,afternoon,False,False,0,0.71
2383,highway,1,0.08,45,night,foggy,False,False,afternoon,True,False,2,0.45
2384,highway,3,0.13,35,dim,clear,False,False,morning,False,False,0,0.04
2385,rural,3,0.46,45,dim,clear,False,False,afternoon,False,False,0,0.16
2386,highway,4,0.39,35,night,clear,True,False,afternoon,True,True,1,0.44
2387,urban,3,0.9,25,night,clear,True,False,morning,False,True,3,0.64
2388,highway,2,0.52,70,daylight,rainy,False,False,morning,True,False,0,0.42
2389,highway,4,0.56,45,night,foggy,True,True,afternoon,False,True,1,0.46
2390,urban,2,0.54,25,dim,rainy,True,True,afternoon,False,True,3,0.43
2391,urban,1,0.53,35,dim,rainy,False,True,afternoon,False,True,2,0.33
2392,urban,2,0.92,35,daylight,clear,False,False,morning,False,False,1,0.34
2393,urban,4,0.09,60,daylight,clear,False,True,evening,False,True,1,0.1
2394,rural,1,0.91,45,daylight,clear,True,False,afternoon,False,False,1,0.35
2395,highway,4,0.51,60,night,rainy,True,False,afternoon,True,False,0,0.62
2396,rural,4,0.45,35,night,foggy,True,True,evening,True,False,0,0.35
2397,rural,3,0.74,35,daylight,rainy,True,True,afternoon,False,False,0,0.35
2398,urban,2,0.79,45,daylight,foggy,True,True,evening,False,True,1,0.41
2399,rural,1,0.81,60,night,foggy,False,True,evening,True,True,1,0.64
2400,urban,4,0.49,45,daylight,rainy,False,False,afternoon,False,True,1,0.18
2401,rural,2,0.14,45,daylight,rainy,False,False,evening,False,False,2,0.13
2402,urban,4,0.6,35,night,foggy,True,False,evening,True,False,1,0.54
2403,rural,3,0.14,45,dim,clear,False,True,evening,True,False,1,0.05
2404,highway,2,0.24,35,daylight,foggy,False,True,afternoon,True,False,0,0.27
2405,urban,4,0.16,45,dim,rainy,True,True,afternoon,False,True,0,0.18
2406,rural,3,0.26,45,dim,foggy,True,True,afternoon,True,False,1,0.17
2407,rural,2,0.19,35,daylight,clear,False,True,evening,False,False,2,0.08
2408,rural,2,0.4,35,night,clear,True,True,evening,False,True,1,0.37
2409,highway,1,0.2,35,dim,rainy,False,True,afternoon,True,False,1,0.14
2410,highway,1,0.63,60,daylight,clear,False,False,afternoon,False,True,2,0.32
2411,urban,1,0.9,25,night,rainy,True,True,morning,True,True,3,0.68
2412,highway,2,0.38,70,daylight,clear,True,False,afternoon,False,True,1,0.27
2413,highway,3,0.08,25,daylight,foggy,False,False,morning,True,False,2,0.11
2414,urban,1,0.98,45,daylight,foggy,True,True,afternoon,True,True,1,0.46
2415,rural,4,0.71,60,daylight,clear,False,False,morning,False,True,3,0.42
2416,urban,1,0.86,25,night,rainy,True,True,afternoon,True,True,2,0.5
2417,urban,1,0.66,70,dim,rainy,True,True,evening,True,True,3,0.65
2418,urban,1,0.32,60,night,clear,False,True,morning,False,True,1,0.43
2419,rural,4,0.36,45,dim,rainy,False,False,morning,True,False,0,0.29
2420,highway,3,0.7,70,night,foggy,True,True,morning,False,False,0,0.65
2421,highway,3,0.66,25,dim,rainy,True,True,morning,False,True,1,0.28
2422,rural,2,0.9,60,dim,rainy,False,True,afternoon,False,False,3,0.81
2423,highway,1,0.66,70,daylight,foggy,False,True,afternoon,True,True,3,0.59
2424,urban,2,0.24,45,night,clear,False,True,evening,True,True,1,0.35
2425,urban,3,0.58,70,daylight,clear,False,True,morning,True,False,2,0.34
2426,urban,3,0.44,70,dim,rainy,False,False,evening,False,False,0,0.49
2427,highway,1,0.58,45,night,clear,False,False,evening,False,True,0,0.46
2428,rural,2,0.31,70,daylight,rainy,False,False,evening,False,False,1,0.25
2429,highway,3,0.32,25,daylight,clear,False,True,morning,False,True,2,0.17
2430,highway,4,0.01,25,night,clear,True,False,afternoon,False,True,2,0.23
2431,urban,4,0.19,60,dim,foggy,True,True,evening,False,True,0,0.1
2432,urban,1,0.51,35,dim,clear,False,False,afternoon,False,True,0,0.22
2433,highway,1,0.04,35,daylight,foggy,True,False,morning,False,True,1,0.14
2434,highway,4,0.62,70,daylight,foggy,True,False,morning,True,False,2,0.39
2435,highway,3,0.72,35,night,foggy,True,True,evening,False,False,1,0.48
2436,rural,3,0.15,45,night,clear,False,False,evening,False,False,1,0.28
2437,rural,4,0.36,70,dim,clear,False,True,afternoon,True,True,1,0.25
2438,rural,3,0.81,35,night,clear,True,True,afternoon,True,False,1,0.37
2439,urban,3,0.25,60,night,clear,True,False,evening,True,False,1,0.48
2440,highway,1,0.26,35,daylight,clear,False,False,morning,False,False,0,0.01
2441,rural,3,0.13,45,daylight,foggy,False,False,afternoon,False,False,1,0.12
2442,urban,3,0.36,70,daylight,foggy,True,True,evening,False,True,1,0.4
2443,highway,1,0.98,25,night,clear,True,True,evening,True,True,2,0.42
2444,highway,2,0.4,25,dim,rainy,False,True,morning,False,False,2,0.29
2445,rural,1,0.7,25,night,foggy,False,False,afternoon,False,True,0,0.48
2446,rural,3,0.56,60,daylight,clear,True,False,morning,False,True,3,0.51
2447,rural,3,0.79,60,dim,clear,False,False,afternoon,False,False,1,0.56
2448,highway,3,0.71,60,dim,rainy,False,False,morning,True,False,2,0.45
2449,urban,4,0.75,60,dim,foggy,False,False,evening,False,True,2,0.49
2450,highway,4,0.38,35,night,clear,False,False,morning,True,True,1,0.38
2451,urban,4,0.45,35,night,clear,True,True,evening,False,True,1,0.25
2452,highway,3,0.62,70,night,clear,False,True,morning,False,False,1,0.6
2453,rural,1,0.82,70,daylight,clear,True,True,afternoon,False,False,1,0.44
2454,highway,2,0.59,60,night,rainy,True,False,morning,True,False,0,0.63
2455,rural,3,0.82,60,night,rainy,False,True,afternoon,False,True,2,0.73
2456,urban,3,0.19,60,dim,clear,True,False,afternoon,False,True,0,0.36
2457,highway,1,0.59,35,daylight,foggy,False,True,evening,False,True,1,0.28
2458,urban,4,0.67,45,dim,clear,True,True,evening,True,False,1,0.16
2459,highway,1,0.04,60,daylight,foggy,True,False,afternoon,True,False,1,0.26
2460,highway,3,0.08,45,night,foggy,True,False,evening,False,True,1,0.35
2461,urban,2,0.86,45,daylight,clear,True,True,morning,True,False,2,0.35
2462,highway,2,0.49,70,daylight,clear,True,True,evening,False,True,1,0.35
2463,rural,4,0.47,25,dim,foggy,False,True,evening,False,False,2,0.23
2464,highway,1,0.07,45,night,clear,True,False,evening,True,True,2,0.19
2465,highway,1,0.56,60,night,clear,True,False,morning,False,True,2,0.61
2466,urban,1,0.25,45,daylight,foggy,True,False,afternoon,False,False,0,0.17
2467,rural,2,0.63,60,dim,clear,True,True,afternoon,False,False,0,0.36
2468,urban,4,0.3,25,dim,clear,True,False,evening,False,True,1,0.07
2469,highway,3,0.32,25,dim,rainy,False,False,evening,True,False,1,0.18
2470,rural,3,0.43,25,dim,rainy,False,False,morning,False,True,0,0.19
2471,highway,1,0.25,70,night,rainy,False,False,afternoon,False,False,1,0.61
2472,urban,4,0.43,60,daylight,clear,True,False,evening,False,False,1,0.32
2473,urban,4,0.22,70,dim,clear,True,False,morning,True,True,1,0.26
2474,rural,1,0.51,60,dim,foggy,False,False,afternoon,True,False,1,0.42
2475,urban,4,0.97,25,daylight,clear,False,True,afternoon,True,False,3,0.42
2476,highway,3,0.48,25,dim,rainy,False,True,morning,False,True,0,0.24
2477,highway,4,0.62,35,daylight,clear,True,True,evening,True,True,2,0.16
2478,highway,3,0.04,25,night,rainy,False,False,afternoon,True,True,0,0.34
2479,highway,2,0.31,45,dim,foggy,False,True,morning,False,False,2,0.16
2480,highway,2,0.16,60,daylight,rainy,False,False,morning,True,False,2,0.27
2481,highway,2,0.71,25,dim,foggy,False,False,afternoon,True,False,2,0.37
2482,highway,2,0.8,35,dim,rainy,True,True,afternoon,False,False,3,0.45
2483,urban,2,0.43,45,night,foggy,True,True,afternoon,False,True,0,0.53
2484,urban,3,0.25,70,daylight,rainy,False,True,morning,False,True,0,0.43
2485,rural,1,0.21,25,night,clear,True,False,afternoon,True,False,2,0.28
2486,rural,3,0.28,60,dim,clear,True,True,evening,False,False,2,0.35
2487,rural,4,0.17,45,dim,foggy,False,False,morning,True,True,2,0.14
2488,urban,2,0.82,70,dim,clear,False,False,morning,False,True,0,0.44
2489,rural,2,0.12,35,night,foggy,False,False,morning,False,True,1,0.37
2490,highway,1,0.75,25,dim,foggy,True,True,morning,False,True,1,0.32
2491,rural,1,0.67,45,daylight,rainy,False,True,morning,False,True,2,0.23
2492,rural,2,0.79,70,daylight,clear,True,True,evening,True,True,1,0.47
2493,urban,1,0.3,25,daylight,rainy,True,True,evening,True,False,1,0.09
2494,rural,2,0.43,25,night,foggy,False,True,morning,False,True,1,0.57
2495,highway,1,0.45,25,dim,clear,False,True,afternoon,False,True,1,0.14
2496,highway,3,0.73,35,daylight,rainy,True,True,afternoon,True,False,3,0.34
2497,urban,2,0.15,35,night,foggy,True,False,afternoon,True,True,1,0.26
2498,highway,3,0.89,35,daylight,foggy,False,True,morning,False,False,0,0.36
2499,urban,4,0.4,70,dim,foggy,True,True,evening,True,False,1,0.35
2500,rural,2,0.14,35,dim,foggy,True,True,morning,False,False,0,0.17
2501,urban,2,0.85,25,night,clear,False,True,morning,True,False,1,0.39
2502,urban,2,0.57,70,daylight,clear,True,True,morning,False,True,2,0.38
2503,rural,3,0.81,70,dim,foggy,True,True,afternoon,True,False,1,0.56
2504,highway,3,0.27,25,night,clear,True,True,morning,True,False,1,0.37
2505,highway,3,0.9,45,dim,rainy,False,False,afternoon,True,True,2,0.41
2506,urban,3,0.52,45,daylight,clear,False,True,afternoon,False,False,0,0.17
2507,rural,2,0.93,45,daylight,foggy,True,True,afternoon,False,False,0,0.43
2508,urban,1,0.6,60,daylight,clear,False,False,afternoon,True,False,0,0.35
2509,rural,4,0.77,45,daylight,foggy,True,False,afternoon,False,True,0,0.29
2510,urban,1,0.59,70,night,clear,True,False,evening,True,True,0,0.75
2511,highway,1,0.38,25,daylight,foggy,True,False,evening,False,False,2,0.21
2512,highway,1,0.12,35,night,clear,True,True,morning,True,False,1,0.24
2513,urban,1,0.75,60,dim,foggy,True,False,afternoon,False,False,1,0.45
2514,urban,2,0.06,70,daylight,rainy,True,False,afternoon,False,False,0,0.37
2515,highway,3,0.3,60,daylight,rainy,True,False,afternoon,False,True,2,0.42
2516,highway,4,0.9,25,daylight,foggy,True,True,morning,False,False,2,0.42
2517,urban,2,0.76,35,night,foggy,True,True,morning,True,False,1,0.59
2518,highway,2,0.62,60,night,rainy,False,False,evening,True,False,4,0.83
2519,urban,3,0.04,60,dim,rainy,True,False,evening,True,True,0,0.33
2520,highway,4,0.03,60,daylight,foggy,True,False,afternoon,False,False,1,0.33
2521,highway,1,0.4,70,night,rainy,True,False,afternoon,False,True,2,0.67
2522,urban,3,0.04,35,dim,clear,True,False,morning,True,False,2,0.12
2523,highway,3,0.92,70,dim,rainy,False,True,afternoon,True,False,3,0.71
2524,urban,2,0.46,60,daylight,foggy,True,True,afternoon,False,True,0,0.46
2525,urban,2,0.82,70,night,foggy,True,True,morning,False,True,0,0.75
2526,urban,2,0.88,70,dim,foggy,True,True,evening,True,False,0,0.54
2527,urban,4,0.35,25,night,clear,True,True,afternoon,True,False,1,0.27
2528,urban,1,0.57,60,night,rainy,False,False,morning,False,True,2,0.57
2529,rural,1,0.58,60,daylight,rainy,True,False,afternoon,True,False,3,0.55
2530,highway,2,0.61,45,night,foggy,True,False,afternoon,True,False,1,0.4
2531,urban,3,0.52,35,night,foggy,True,True,morning,True,False,1,0.57
2532,urban,1,0.59,60,daylight,foggy,True,False,morning,False,False,2,0.57
2533,urban,3,0.42,45,night,foggy,False,False,evening,True,True,0,0.39
2534,highway,4,0.8,60,night,foggy,True,False,evening,True,False,3,0.77
2535,highway,1,0.46,45,daylight,rainy,True,True,morning,False,True,1,0.27
2536,urban,4,0.62,60,dim,foggy,False,True,evening,True,False,0,0.53
2537,urban,3,0.79,70,night,rainy,False,False,morning,True,False,4,0.78
2538,urban,1,0.62,25,night,foggy,False,False,morning,False,False,1,0.52
2539,urban,2,0.32,70,daylight,rainy,True,True,morning,False,True,2,0.33
2540,urban,1,0.24,60,daylight,foggy,False,False,evening,False,True,1,0.45
2541,urban,4,0.38,45,daylight,rainy,True,False,morning,False,False,1,0.16
2542,urban,1,0.29,25,daylight,clear,True,False,morning,False,False,2,0.18
2543,rural,2,0.7,45,daylight,foggy,True,True,evening,True,True,2,0.27
2544,rural,2,0.63,25,dim,rainy,False,True,morning,True,True,0,0.35
2545,highway,2,0.65,35,daylight,rainy,False,True,evening,True,False,0,0.26
2546,urban,2,0.69,35,dim,rainy,False,True,morning,True,False,1,0.4
2547,rural,1,0.21,25,dim,rainy,False,False,evening,False,False,2,0.21
2548,rural,1,0.29,25,daylight,foggy,False,False,afternoon,True,False,2,0.22
2549,urban,4,0.38,35,dim,rainy,False,False,afternoon,False,False,2,0.21
2550,highway,4,0.21,70,daylight,rainy,True,True,evening,True,False,1,0.34
2551,urban,1,0.7,70,dim,foggy,True,True,evening,True,False,0,0.57
2552,rural,3,0.24,60,dim,clear,False,True,evening,True,False,1,0.34
2553,rural,3,0.39,25,dim,clear,True,True,evening,True,True,2,0.13
2554,highway,2,0.26,70,dim,rainy,True,True,afternoon,False,False,0,0.38
2555,highway,2,0.49,60,daylight,rainy,True,False,evening,True,True,1,0.49
2556,urban,2,0.43,45,daylight,rainy,True,False,morning,False,False,0,0.21
2557,highway,3,0.13,35,night,rainy,True,False,morning,True,True,0,0.29
2558,rural,3,0.8,60,daylight,foggy,False,True,evening,True,False,2,0.47
2559,urban,2,0.85,35,night,foggy,False,True,afternoon,False,False,1,0.52
2560,rural,3,0.79,25,night,clear,False,True,afternoon,False,True,2,0.48
2561,highway,4,0.26,60,night,foggy,False,True,morning,True,True,1,0.66
2562,urban,3,0.03,60,dim,foggy,True,False,morning,True,False,2,0.35
2563,rural,4,0.24,60,daylight,rainy,False,True,morning,False,False,1,0.36
2564,urban,1,0.04,35,night,rainy,False,True,morning,False,False,3,0.31
2565,rural,4,0.43,60,night,clear,False,True,morning,False,True,1,0.42
2566,urban,4,0.52,25,night,foggy,False,True,evening,True,True,3,0.54
2567,highway,3,0.57,35,daylight,rainy,False,False,evening,False,True,0,0.19
2568,urban,3,0.22,35,night,rainy,True,True,evening,True,True,2,0.45
2569,urban,2,0.55,60,night,rainy,True,True,morning,True,False,2,0.65
2570,rural,1,0.19,60,dim,clear,False,True,afternoon,True,True,2,0.29
2571,highway,3,0.54,60,dim,clear,False,True,afternoon,True,False,0,0.37
2572,highway,4,0.71,25,night,clear,False,True,morning,False,True,0,0.44
2573,urban,3,0.52,45,daylight,rainy,False,False,afternoon,True,False,1,0.26
2574,rural,3,0.26,70,dim,rainy,True,True,evening,True,True,2,0.32
2575,highway,1,0.25,35,dim,foggy,True,True,evening,False,False,0,0.13
2576,urban,2,0.88,35,daylight,rainy,True,True,afternoon,True,True,0,0.4
2577,highway,1,0.92,60,night,clear,True,True,afternoon,True,True,0,0.62
2578,urban,1,0.37,45,night,clear,False,True,evening,True,True,2,0.31
2579,urban,4,0.9,45,night,rainy,True,False,afternoon,True,False,4,0.7
2580,highway,3,0.01,25,night,clear,True,False,evening,False,True,1,0.23
2581,urban,4,0.14,25,night,clear,False,True,afternoon,False,False,0,0.24
2582,urban,4,0.37,70,daylight,clear,False,False,morning,True,True,1,0.31
2583,highway,3,0.34,45,dim,foggy,True,True,evening,False,False,0,0.16
2584,highway,1,0.34,45,daylight,foggy,True,False,evening,True,False,2,0.16
2585,rural,3,0.8,35,night,foggy,True,True,afternoon,True,False,1,0.59
2586,highway,4,0.31,45,dim,foggy,True,False,morning,False,False,1,0.27
2587,urban,2,0.44,45,night,clear,False,False,afternoon,False,False,2,0.25
2588,urban,3,0.83,25,daylight,foggy,False,True,evening,False,False,0,0.39
2589,urban,4,0.95,45,dim,foggy,False,True,morning,False,False,2,0.3
2590,rural,4,0.33,60,night,clear,True,False,evening,True,True,2,0.5
2591,urban,2,0.82,45,night,rainy,True,False,morning,False,False,2,0.51
