id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
11653,highway,4,0.9,70,daylight,foggy,True,False,morning,True,True,3,0.68
11654,rural,2,0.43,45,daylight,foggy,True,False,morning,True,False,1,0.18
11655,rural,3,0.62,45,dim,foggy,True,False,afternoon,False,True,2,0.37
11656,highway,4,0.19,35,dim,clear,True,True,evening,False,False,1,0.02
11657,urban,2,0.77,60,daylight,clear,False,False,morning,True,True,2,0.42
11658,rural,1,0.53,35,night,rainy,True,True,morning,False,True,4,0.49
11659,urban,2,0.98,45,daylight,clear,False,False,afternoon,False,False,2,0.25
11660,urban,3,0.28,25,daylight,clear,False,True,evening,True,False,1,0.09
11661,urban,4,0.82,35,dim,clear,True,True,evening,True,False,1,0.27
11662,rural,3,0.83,25,daylight,rainy,False,True,evening,True,True,2,0.37
11663,highway,1,0.46,60,daylight,clear,True,True,afternoon,True,True,2,0.35
11664,rural,1,0.59,35,dim,foggy,True,True,morning,False,False,1,0.34
11665,urban,4,0.11,35,daylight,clear,False,False,afternoon,False,True,1,0.02
11666,highway,4,0.49,35,night,foggy,True,False,afternoon,False,True,1,0.44
11667,highway,2,0.15,70,daylight,clear,True,False,afternoon,False,False,1,0.29
11668,urban,1,0.42,25,night,clear,False,True,afternoon,False,False,1,0.24
11669,rural,2,0.71,45,night,clear,True,True,morning,False,True,3,0.57
11670,rural,3,0.87,60,night,rainy,True,True,evening,False,False,2,0.78
11671,urban,4,0.79,70,daylight,clear,False,True,afternoon,True,False,1,0.56
11672,rural,2,0.61,25,daylight,clear,False,True,evening,False,True,0,0.27
11673,urban,4,0.63,35,dim,rainy,True,True,evening,True,False,1,0.32
11674,highway,3,0.64,60,daylight,foggy,False,False,morning,True,False,0,0.57
11675,highway,4,0.1,35,night,foggy,True,True,afternoon,False,True,1,0.41
11676,highway,4,0.86,60,daylight,clear,True,True,evening,True,False,0,0.47
11677,highway,4,0.1,35,dim,foggy,False,False,evening,False,True,2,0.09
11678,highway,2,0.65,35,night,clear,True,False,afternoon,False,False,2,0.36
11679,rural,3,0.71,70,dim,rainy,False,True,afternoon,True,True,0,0.46
11680,rural,2,0.81,35,night,clear,False,False,evening,True,False,0,0.35
11681,rural,1,0.16,60,daylight,foggy,True,True,morning,False,False,1,0.4
11682,rural,4,0.37,35,daylight,foggy,True,False,afternoon,True,True,1,0.21
11683,urban,2,0.89,25,dim,clear,False,True,afternoon,True,True,0,0.34
11684,urban,1,0.19,45,dim,foggy,False,False,afternoon,True,False,2,0.18
11685,rural,2,0.73,35,daylight,clear,False,False,morning,True,True,0,0.17
11686,rural,4,0.14,45,dim,clear,False,False,morning,False,False,1,0.03
11687,highway,4,0.72,25,dim,clear,False,True,afternoon,True,True,1,0.18
11688,rural,4,0.24,70,dim,foggy,True,True,evening,True,False,0,0.37
11689,urban,3,0.92,60,night,rainy,True,True,morning,True,False,3,0.8
11690,urban,1,0.25,25,dim,clear,True,False,afternoon,True,True,2,0.12
11691,urban,4,0.38,60,dim,foggy,False,False,morning,True,False,2,0.46
11692,rural,1,0.35,35,night,clear,True,False,afternoon,False,True,1,0.37
11693,urban,4,0.29,45,dim,clear,True,True,afternoon,False,False,0,0.15
11694,highway,1,0.76,25,dim,clear,False,False,evening,False,True,0,0.32
11695,urban,2,0.01,45,dim,foggy,True,True,evening,True,True,2,0.16
11696,urban,4,0.61,60,dim,foggy,True,True,evening,True,False,1,0.51
11697,highway,1,0.84,60,daylight,clear,False,True,morning,True,True,0,0.44
11698,rural,1,0.63,70,daylight,foggy,False,False,evening,False,False,2,0.47
11699,urban,3,0.72,45,night,clear,False,False,afternoon,True,True,1,0.38
11700,rural,1,0.71,35,night,clear,True,True,morning,False,False,1,0.46
11701,rural,1,0.06,25,daylight,foggy,True,False,morning,False,False,0,0.11
11702,rural,4,0.68,35,night,clear,True,True,morning,True,False,1,0.36
11703,urban,3,0.19,25,dim,rainy,False,False,afternoon,False,True,2,0.19
11704,urban,3,0.29,60,dim,clear,True,False,evening,True,False,2,0.26
11705,highway,2,0.41,45,night,clear,False,False,evening,True,True,1,0.41
11706,rural,2,0.55,60,daylight,foggy,True,True,morning,True,True,1,0.47
11707,highway,3,0.99,70,daylight,clear,True,True,evening,True,True,1,0.48
11708,urban,1,0.75,35,dim,rainy,True,True,morning,True,True,1,0.45
11709,urban,2,0.44,60,dim,rainy,False,False,morning,False,True,1,0.46
11710,highway,3,0.19,70,night,rainy,True,True,morning,False,False,1,0.47
11711,rural,1,0.96,25,dim,clear,True,False,morning,True,False,1,0.25
11712,highway,3,0.79,35,night,clear,True,False,afternoon,True,False,1,0.43
11713,urban,4,0.71,70,daylight,foggy,False,False,evening,False,False,3,0.57
11714,rural,4,0.91,60,daylight,clear,True,False,morning,True,False,0,0.46
11715,highway,3,0.71,70,night,clear,True,True,evening,True,True,0,0.54
11716,highway,3,0.38,35,night,rainy,False,False,morning,False,False,1,0.42
11717,highway,3,0.32,25,night,rainy,True,False,morning,False,False,2,0.47
11718,rural,2,0.45,60,dim,foggy,True,True,evening,True,True,1,0.35
11719,highway,3,0.71,60,daylight,rainy,True,False,afternoon,True,False,1,0.48
11720,rural,1,0.92,35,night,clear,False,False,afternoon,True,True,0,0.42
11721,urban,3,0.57,25,daylight,clear,False,True,morning,False,False,1,0.18
11722,urban,3,0.1,35,night,clear,True,True,evening,False,False,1,0.22
11723,urban,4,0.04,35,daylight,clear,False,True,evening,True,False,1,0.03
11724,rural,1,0.07,25,daylight,foggy,False,False,evening,False,True,1,0.07
11725,urban,3,0.58,70,night,clear,False,False,afternoon,True,False,0,0.58
11726,urban,1,0.77,60,dim,foggy,False,True,evening,False,False,2,0.53
11727,urban,1,0.49,70,dim,clear,True,False,morning,True,True,2,0.37
11728,highway,1,0.23,70,dim,clear,False,True,morning,False,False,2,0.24
11729,highway,2,0.34,45,night,foggy,True,False,morning,False,False,1,0.39
11730,urban,2,0.68,35,night,clear,True,False,evening,False,False,1,0.42
11731,rural,3,0.14,60,dim,foggy,False,True,afternoon,False,False,2,0.4
11732,highway,1,0.62,35,daylight,clear,True,True,morning,False,True,2,0.12
11733,urban,4,0.37,25,dim,rainy,False,False,afternoon,True,True,1,0.27
11734,rural,4,0.04,35,dim,rainy,True,True,morning,True,False,2,0.17
11735,rural,4,0.81,45,daylight,foggy,True,True,evening,False,False,1,0.37
11736,rural,4,0.23,25,daylight,rainy,True,True,morning,True,True,1,0.12
11737,highway,4,0.02,45,daylight,rainy,True,False,morning,False,True,2,0.11
11738,highway,1,0.84,25,night,clear,False,False,afternoon,True,False,2,0.61
11739,highway,1,0.71,35,night,rainy,True,True,afternoon,True,True,1,0.61
11740,highway,4,0.43,60,night,clear,False,False,morning,False,False,0,0.51
11741,highway,3,0.8,60,dim,foggy,False,True,afternoon,False,False,2,0.58
11742,highway,2,0.45,25,daylight,foggy,False,True,morning,True,True,2,0.27
11743,highway,1,0.16,60,daylight,clear,False,True,morning,False,True,2,0.24
11744,rural,1,0.31,70,daylight,foggy,False,True,evening,True,True,2,0.35
11745,urban,4,0.49,45,night,rainy,True,True,afternoon,True,False,1,0.49
11746,rural,1,0.18,35,night,rainy,False,False,evening,True,False,1,0.34
11747,highway,3,0.19,70,dim,clear,False,True,morning,True,False,1,0.34
11748,highway,4,0.24,25,dim,foggy,False,True,morning,False,False,1,0.24
11749,rural,1,0.23,45,daylight,rainy,False,False,morning,True,False,1,0.21
11750,urban,1,0.07,25,night,rainy,False,True,afternoon,False,False,2,0.32
11751,highway,4,0.8,60,dim,clear,True,False,afternoon,False,False,3,0.48
11752,rural,3,0.65,35,dim,rainy,False,True,morning,True,False,3,0.34
11753,rural,3,0.07,35,daylight,foggy,False,False,morning,False,False,2,0.17
11754,urban,4,0.39,35,daylight,clear,True,True,afternoon,False,False,1,0.16
11755,rural,1,0.21,70,dim,foggy,True,False,evening,True,True,0,0.27
11756,urban,4,0.9,45,night,foggy,True,False,evening,False,True,3,0.67
11757,highway,1,0.81,70,dim,foggy,True,False,afternoon,False,True,0,0.65
11758,rural,3,0.63,70,daylight,foggy,True,True,morning,True,True,2,0.64
11759,highway,3,0.6,35,daylight,clear,True,False,afternoon,False,True,0,0.12
11760,rural,4,0.34,60,daylight,clear,True,True,afternoon,False,True,0,0.35
11761,highway,2,0.42,35,daylight,rainy,True,True,afternoon,True,True,1,0.24
11762,highway,1,0.05,25,daylight,rainy,True,True,morning,True,False,2,0.11
11763,rural,3,0.62,70,daylight,clear,False,False,afternoon,False,False,2,0.31
11764,highway,4,0.08,45,night,foggy,True,False,evening,False,True,1,0.24
11765,highway,3,0.5,35,dim,clear,False,False,evening,True,False,1,0.19
11766,rural,4,0.14,35,daylight,rainy,True,True,morning,False,True,1,0.06
11767,urban,4,0.54,45,dim,clear,True,True,evening,False,True,2,0.19
11768,rural,4,0.97,60,daylight,foggy,False,True,morning,True,False,0,0.49
11769,urban,3,0.27,35,dim,clear,False,False,evening,True,False,2,0.05
11770,rural,4,0.79,60,night,clear,True,True,afternoon,True,False,2,0.6
11771,rural,3,0.74,45,night,clear,False,False,evening,True,False,0,0.4
11772,rural,1,0.57,60,daylight,foggy,False,True,morning,False,True,3,0.59
11773,urban,1,0.52,25,dim,rainy,True,True,afternoon,True,False,0,0.18
11774,rural,4,0.31,25,daylight,clear,False,True,evening,False,False,0,0.15
11775,urban,4,0.51,45,dim,foggy,False,True,afternoon,False,False,2,0.28
11776,rural,4,0.54,70,night,clear,True,False,afternoon,False,False,1,0.54
11777,rural,3,0.81,35,night,rainy,True,False,evening,True,False,0,0.59
11778,highway,2,0.8,25,daylight,foggy,False,True,afternoon,True,False,2,0.27
11779,urban,2,0.63,45,night,clear,False,False,morning,False,False,2,0.43
11780,urban,4,0.88,35,daylight,clear,False,False,afternoon,False,False,1,0.39
11781,urban,2,0.57,25,dim,rainy,True,True,morning,True,True,0,0.23
11782,urban,2,0.4,25,dim,clear,False,True,morning,False,False,0,0.04
11783,urban,2,0.93,70,dim,clear,False,True,evening,False,False,2,0.39
11784,rural,2,0.18,45,dim,clear,False,False,evening,False,False,2,0.06
11785,highway,2,0.63,45,daylight,rainy,True,True,evening,False,False,0,0.35
11786,rural,4,0.55,25,daylight,foggy,True,False,morning,False,True,0,0.22
11787,highway,4,0.77,35,night,foggy,False,False,evening,True,False,1,0.47
11788,urban,4,0.82,70,dim,clear,False,True,afternoon,False,True,1,0.47
11789,rural,4,0.6,45,daylight,clear,True,False,morning,True,True,2,0.27
11790,urban,3,0.02,70,dim,foggy,True,True,evening,False,True,1,0.35
11791,rural,1,0.3,45,dim,clear,True,True,morning,True,True,0,0.08
11792,urban,2,0.37,70,daylight,rainy,False,True,evening,False,True,1,0.39
11793,urban,4,0.22,60,daylight,foggy,False,True,evening,True,False,2,0.4
11794,highway,3,0.12,25,night,foggy,False,True,afternoon,False,False,0,0.3
11795,highway,4,0.28,60,daylight,rainy,True,True,afternoon,False,False,2,0.26
11796,urban,2,0.54,35,daylight,rainy,True,False,morning,True,False,1,0.34
11797,highway,2,0.61,35,night,clear,True,False,afternoon,False,True,0,0.38
11798,urban,2,0.17,70,dim,foggy,True,True,afternoon,False,False,2,0.39
11799,urban,2,0.58,45,dim,rainy,True,False,evening,False,False,0,0.32
11800,rural,1,0.53,35,daylight,rainy,False,False,afternoon,False,True,0,0.19
11801,urban,4,0.04,60,dim,clear,True,False,morning,False,False,2,0.21
11802,rural,2,0.84,60,dim,clear,False,True,afternoon,True,False,0,0.4
11803,highway,2,0.74,25,daylight,clear,True,False,morning,True,True,1,0.28
11804,urban,4,0.66,35,dim,clear,False,True,afternoon,True,False,2,0.28
11805,urban,3,0.95,35,dim,rainy,False,False,afternoon,False,False,0,0.34
11806,rural,3,0.39,70,dim,clear,False,False,evening,True,True,2,0.38
11807,urban,1,0.6,60,daylight,rainy,True,True,evening,False,True,1,0.44
11808,highway,2,0.71,35,daylight,rainy,False,False,afternoon,True,False,0,0.27
11809,urban,2,0.7,70,dim,foggy,True,False,afternoon,True,False,2,0.53
11810,rural,3,0.86,25,daylight,foggy,False,True,afternoon,True,True,2,0.37
11811,rural,3,0.19,35,daylight,clear,False,False,evening,False,False,0,0.11
11812,rural,1,0.26,45,dim,rainy,False,False,morning,True,True,1,0.18
11813,urban,3,0.57,70,night,foggy,True,True,afternoon,True,True,3,0.73
11814,rural,4,0.16,60,dim,foggy,True,True,evening,False,False,0,0.35
11815,rural,1,0.97,60,night,foggy,False,False,morning,True,True,2,0.83
11816,highway,2,0.39,70,dim,foggy,False,False,evening,True,False,2,0.39
11817,highway,3,0.21,35,dim,clear,True,True,evening,True,True,0,0.08
11818,highway,1,0.82,35,night,foggy,False,True,afternoon,True,False,1,0.57
11819,urban,3,0.87,70,daylight,clear,False,False,evening,True,True,1,0.4
11820,rural,1,0.22,25,daylight,rainy,True,False,morning,False,True,1,0.16
11821,highway,4,0.51,70,night,rainy,True,False,afternoon,False,False,0,0.6
11822,highway,4,0.27,35,daylight,rainy,True,False,morning,False,True,2,0.23
11823,rural,1,0.19,60,dim,rainy,False,False,evening,True,False,1,0.31
11824,rural,1,0.04,60,dim,rainy,False,True,morning,True,True,1,0.35
11825,urban,3,0.63,35,dim,clear,True,True,morning,True,True,2,0.17
11826,urban,1,0.72,70,daylight,clear,True,False,morning,True,True,2,0.46
11827,urban,3,0.71,60,night,foggy,False,False,evening,False,False,2,0.85
11828,rural,3,0.62,45,daylight,rainy,False,True,morning,True,True,0,0.24
11829,urban,4,0.51,60,daylight,rainy,False,False,evening,True,True,1,0.54
11830,urban,2,0.53,60,dim,clear,True,False,afternoon,True,True,1,0.26
11831,highway,2,0.22,60,dim,foggy,True,False,afternoon,False,False,1,0.2
11832,highway,2,0.14,45,daylight,foggy,True,False,morning,False,True,1,0.17
11833,urban,2,0.86,45,daylight,clear,False,True,morning,False,True,1,0.33
11834,rural,2,0.06,45,night,clear,False,False,morning,False,True,2,0.23
11835,rural,4,0.3,60,dim,rainy,False,False,afternoon,False,False,2,0.41
11836,highway,3,0.65,70,dim,clear,True,False,afternoon,False,True,1,0.39
11837,urban,3,0.15,45,dim,foggy,False,False,evening,False,False,2,0.19
11838,highway,1,0.66,45,daylight,clear,False,False,morning,False,True,1,0.27
11839,rural,4,0.27,70,dim,rainy,False,True,morning,False,True,1,0.46
11840,rural,4,0.64,45,dim,rainy,True,False,morning,True,True,1,0.23
11841,urban,3,0.32,25,dim,clear,False,False,afternoon,False,False,0,0.11
11842,urban,1,0.14,35,dim,clear,False,False,evening,False,False,2,0.06
11843,urban,3,0.56,60,night,foggy,True,True,afternoon,False,True,1,0.67
11844,highway,1,0.64,60,dim,rainy,True,False,morning,False,True,3,0.54
11845,urban,2,0.69,60,night,foggy,False,False,afternoon,True,False,3,0.65
11846,urban,4,0.26,25,dim,rainy,False,False,afternoon,True,False,1,0.19
11847,highway,4,0.69,45,night,foggy,False,False,morning,False,True,1,0.43
11848,highway,3,0.52,25,daylight,clear,False,True,evening,True,True,2,0.14
11849,rural,4,0.79,60,dim,foggy,False,False,afternoon,True,False,1,0.57
11850,urban,2,0.46,60,night,clear,False,True,morning,True,False,2,0.44
11851,highway,2,0.02,45,daylight,rainy,True,False,afternoon,True,True,2,0.15
11852,rural,1,0.69,60,dim,clear,False,False,evening,True,True,0,0.34
11853,rural,1,0.42,25,daylight,clear,True,True,morning,True,False,1,0.12
11854,highway,1,0.39,35,dim,clear,False,True,afternoon,False,True,2,0.11
11855,highway,3,0.43,25,dim,foggy,True,False,evening,True,True,2,0.24
11856,highway,2,0.49,45,night,clear,True,False,afternoon,False,True,1,0.33
11857,rural,2,0.1,35,night,clear,False,True,afternoon,True,True,2,0.31
11858,rural,3,0.62,45,dim,clear,False,True,afternoon,True,True,0,0.21
11859,highway,4,0.94,25,daylight,clear,False,False,morning,True,True,0,0.3
11860,urban,2,0.29,35,night,foggy,True,True,evening,False,False,1,0.5
11861,rural,4,0.2,70,night,clear,True,True,morning,False,True,2,0.53
11862,rural,1,0.81,35,dim,clear,False,False,morning,False,False,2,0.39
11863,highway,1,0.56,45,daylight,clear,True,False,evening,True,True,1,0.21
11864,rural,2,0.05,35,dim,foggy,True,False,morning,True,False,2,0.09
11865,rural,3,0.76,60,night,foggy,False,True,morning,True,False,1,0.66
11866,highway,3,0.79,60,dim,rainy,False,True,afternoon,False,True,1,0.44
11867,urban,3,0.7,25,night,foggy,False,False,evening,False,True,2,0.44
11868,urban,4,0.4,60,dim,foggy,True,False,evening,True,False,0,0.46
11869,highway,3,0.75,45,dim,foggy,True,True,evening,True,True,3,0.47
11870,highway,1,0.3,25,night,clear,False,True,evening,False,False,1,0.26
11871,highway,3,0.25,35,night,rainy,False,True,afternoon,False,True,1,0.45
11872,rural,2,0.42,35,dim,rainy,True,False,afternoon,False,True,1,0.18
11873,rural,3,0.81,60,daylight,foggy,False,False,afternoon,False,False,1,0.45
11874,rural,4,0.53,60,night,foggy,True,True,afternoon,True,False,1,0.7
11875,highway,3,0.31,45,dim,rainy,False,False,evening,False,False,1,0.18
11876,rural,2,0.39,60,daylight,foggy,False,True,afternoon,True,False,0,0.46
11877,urban,4,0.32,25,night,foggy,False,False,evening,True,False,1,0.4
11878,urban,2,0.52,25,night,foggy,False,False,morning,True,True,0,0.56
11879,highway,2,0.82,60,dim,clear,True,False,afternoon,False,False,1,0.52
11880,urban,2,0.71,70,dim,clear,True,True,afternoon,False,False,2,0.28
11881,highway,3,0.84,35,dim,foggy,False,True,evening,True,False,1,0.35
11882,highway,4,0.57,45,daylight,clear,False,False,evening,False,True,1,0.13
11883,urban,2,0.47,35,night,rainy,False,True,afternoon,True,False,2,0.46
11884,urban,1,0.2,25,daylight,rainy,False,False,evening,True,False,0,0.21
11885,highway,4,0.83,70,night,clear,False,True,evening,True,False,0,0.77
11886,urban,3,0.18,45,night,clear,False,True,evening,True,False,1,0.34
11887,urban,2,0.63,35,night,foggy,True,False,evening,True,True,0,0.52
11888,highway,1,0.34,25,daylight,clear,False,False,evening,False,True,0,0.04
11889,highway,2,0.54,35,dim,foggy,True,True,evening,True,True,0,0.25
11890,urban,1,0.43,35,dim,rainy,False,False,afternoon,True,True,2,0.25
11891,rural,1,0.04,70,dim,clear,False,False,afternoon,False,False,1,0.16
11892,rural,4,0.54,45,dim,foggy,False,True,morning,True,False,1,0.21
11893,rural,1,0.34,45,dim,rainy,True,False,evening,False,True,2,0.23
11894,urban,3,0.28,60,dim,clear,False,True,afternoon,False,True,1,0.29
11895,urban,3,0.39,60,daylight,rainy,False,False,morning,True,True,1,0.34
11896,highway,2,0.37,35,dim,rainy,False,False,evening,True,True,1,0.24
11897,urban,1,0.57,60,dim,rainy,True,False,morning,True,True,2,0.46
11898,rural,1,0.23,70,night,clear,False,True,afternoon,False,False,2,0.49
11899,urban,2,0.1,35,daylight,clear,True,False,afternoon,True,True,0,0.09
11900,urban,2,0.55,70,dim,clear,True,True,evening,False,True,1,0.39
11901,rural,2,0.07,60,daylight,foggy,True,False,morning,False,True,0,0.32
11902,highway,2,0.53,60,night,foggy,False,False,morning,True,True,2,0.61
11903,highway,1,0.05,60,daylight,foggy,True,True,morning,True,True,1,0.36
11904,urban,4,0.09,35,dim,rainy,False,True,afternoon,False,True,1,0.09
11905,urban,1,0.74,60,dim,rainy,False,True,evening,True,False,1,0.55
11906,urban,3,0.31,70,night,clear,False,False,morning,True,False,2,0.53
11907,rural,1,0.69,60,dim,foggy,True,True,afternoon,False,True,0,0.43
11908,urban,4,0.89,25,dim,foggy,True,True,afternoon,True,False,2,0.35
11909,rural,3,0.24,25,dim,rainy,False,True,afternoon,False,True,0,0.17
11910,rural,1,0.82,45,dim,rainy,True,True,afternoon,True,False,3,0.52
